season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2011,1,11,HOU,00-0027949,WattJ.00,jj-watt-1,J.J. Watt,false,DE,DL,D,Wisconsin,22,2022,5,5,10,110,,105,151,0,0,0,0,0,0,0,0,3,4,3,449,2,114.5
2011,1,12,MIN,00-0027950,PondCh00,christian-ponder-1,Christian Ponder,false,QB,QB,O,Florida St.,23,2014,0,0,3,22,,22,38,632,1057,6658,38,36,126,639,7,1,-15,0,1,,
2011,1,13,DET,00-0027951,FairNi00,nick-fairley-1,Nick Fairley,false,DT,DL,D,Auburn,23,2016,0,0,4,23,,16,77,0,0,0,0,0,0,0,0,0,0,0,114,,20.5
2011,1,14,STL,00-0027952,QuinRo00,robert-quinn-1,Robert Quinn,false,DE,DL,D,North Carolina,21,2022,1,3,9,69,,43,169,0,0,0,0,0,0,0,0,0,0,0,286,,102.0
2011,1,15,MIA,00-0027953,PounMi00,mike-pouncey-1,Mike Pouncey,false,G,OL,O,Florida,22,2019,0,4,7,52,,40,114,0,0,0,0,0,0,0,0,0,0,0,,,
2011,1,16,WAS,00-0027954,KerrRy00,ryan-kerrigan-1,Ryan Kerrigan,false,DE,DL,D,Purdue,23,2021,0,4,9,63,,62,172,0,0,0,0,0,0,0,0,0,0,0,333,3,95.5
2011,1,17,NWE,00-0027955,SoldNa00,nate-solder-1,Nate Solder,false,T,OL,O,Colorado,23,2021,0,0,9,64,,49,146,0,0,0,0,0,0,0,0,0,0,0,3,,
2011,1,18,SDG,00-0027956,LiugCo00,corey-liuget-1,Corey Liuget,false,DT,DL,D,Illinois,21,2020,0,0,7,42,,41,124,0,0,0,0,0,0,0,0,0,0,0,219,,26.0
2011,1,19,NYG,00-0027957,AmukPr00,prince-amukamara-1,Prince Amukamara,false,DB,DB,D,Nebraska,22,2019,0,0,8,36,,15,113,0,0,0,0,0,0,0,0,0,0,0,417,10,
2011,1,20,TAM,00-0027958,ClayAd00,adrian-clayborn-1,Adrian Clayborn,false,DE,DL,D,Iowa,23,2020,0,0,2,26,,12,125,0,0,0,0,0,0,0,0,0,0,0,151,,40.0
2011,1,21,CLE,00-0027959,TaylPh00,phil-taylor-1,Phil Taylor,false,DT,DL,D,Baylor,23,2014,0,0,2,19,,19,44,0,0,0,0,0,0,0,0,0,0,0,69,,7.0
2011,1,22,IND,00-0027960,CastAn00,anthony-castonzo-1,Anthony Castonzo,false,T,OL,O,Boston Col.,23,2020,0,0,10,58,,58,144,0,0,0,0,0,0,0,0,1,1,1,,,
2011,1,23,PHI,00-0027961,WatkDa00,danny-watkins-1,Danny Watkins,false,G,OL,O,Baylor,26,2013,0,0,1,9,,9,24,0,0,0,0,0,0,0,0,0,0,0,,,
2011,1,24,NOR,00-0027962,JordCa00,cameron-jordan-1,Cameron Jordan,false,DE,DL,D,California,22,2025,1,8,14,109,,109,243,0,0,0,0,0,0,0,0,0,0,0,494,3,132.0
2011,1,25,SEA,00-0027963,CarpJa00,james-carpenter-1,James Carpenter,false,T,OL,O,Alabama,22,2021,0,0,10,49,,17,132,0,0,0,0,0,0,0,0,0,0,0,1,,
2011,1,26,KAN,00-0027964,BaldJo00,jonathan-baldwin-1,Jonathan Baldwin,false,WR,WR,O,Pittsburgh,22,2013,0,0,1,4,,4,33,0,0,0,0,0,0,0,0,44,607,2,,,
2011,1,27,BAL,00-0027965,SmitJi03,jimmy-smith-1,Jimmy Smith,false,DB,DB,D,Colorado,23,2021,0,0,5,33,,33,128,0,0,0,0,0,0,0,0,0,0,0,324,14,3.0
2011,1,28,NOR,00-0027966,IngrMa01,mark-ingram-1,Mark Ingram,false,RB,RB,O,Alabama,21,2022,0,3,5,66,,51,156,0,0,0,0,0,1817,8111,65,303,2125,10,2,,
2011,1,29,CHI,00-0027967,CariGa00,gabe-carimi-1,Gabe Carimi,false,T,OL,O,Wisconsin,23,2014,0,0,1,12,,7,48,0,0,0,0,0,0,0,0,0,0,0,,,
2011,1,30,NYJ,00-0027968,WilkMu00,muhammad-wilkerson-1,Muhammad Wilkerson,false,DT,DL,D,Temple,21,2018,0,1,7,58,,58,108,0,0,0,0,0,0,0,0,0,0,0,245,2,44.5
2011,1,31,PIT,00-0027969,HeywCa01,cameron-heyward-1,Cameron Heyward,false,DE,DL,D,Ohio St.,22,2025,4,7,12,115,,115,228,0,0,0,0,0,0,0,0,0,0,0,477,2,92.0
2011,1,32,GNB,00-0027970,SherDe00,derek-sherrod-1,Derek Sherrod,false,T,OL,O,Mississippi St.,22,2014,0,0,0,3,,3,20,0,0,0,0,0,0,0,0,0,0,0,,,
2011,2,33,NWE,00-0027971,DowlRa00,ras-i-dowling-1,Ras-I Dowling,false,DB,DB,D,Virginia,23,2014,0,0,0,1,,1,12,0,0,0,0,0,0,0,0,0,0,0,8,,
2011,2,34,BUF,00-0027972,WillAa00,aaron-williams-2,Aaron Williams,false,DB,DB,D,Texas,21,2016,0,0,4,17,,17,59,0,0,0,0,0,0,0,0,0,0,0,184,7,
2011,2,35,CIN,00-0027973,DaltAn00,andy-dalton-1,Andy Dalton,false,QB,QB,O,TCU,23,2025,0,3,11,92,,82,179,3539,5651,39793,254,151,487,1509,22,3,11,1,1,,
2011,2,36,SFO,00-0027974,KaepCo00,colin-kaepernick-1,Colin Kaepernick,false,QB,QB,O,Nevada,23,2016,0,0,4,45,,45,69,1011,1692,12271,72,30,375,2300,13,0,0,0,,,
2011,2,37,CLE,00-0027975,SheaJa00,jabaal-sheard-1,Jabaal Sheard,false,DE,DL,D,Pittsburgh,22,2021,0,0,7,47,,22,145,0,0,0,0,0,0,0,0,0,0,0,274,,53.0
2011,2,38,ARI,00-0027976,WillRy00,ryan-williams-2,Ryan Williams,false,RB,RB,O,Virginia Tech,21,2012,0,0,0,1,,1,5,0,0,0,0,0,58,164,0,7,44,0,,,
2011,2,39,TEN,00-0027977,AyerAk00,akeem-ayers-1,Akeem Ayers,false,LB,LB,D,UCLA,22,2017,0,0,4,28,,17,97,0,0,0,0,0,0,0,0,0,0,0,221,4,15.5
2011,2,40,DAL,00-0027978,CartBr00,bruce-carter-1,Bruce Carter,false,LB,LB,D,North Carolina,23,2018,0,0,3,20,,16,101,0,0,0,0,0,0,0,0,0,0,0,234,5,5.0
2011,2,41,WAS,00-0027979,JenkJa01,jarvis-jenkins-1,Jarvis Jenkins,false,DT,DL,D,Clemson,23,2018,0,0,3,23,,13,98,0,0,0,0,0,0,0,0,0,0,0,87,,7.0
2011,2,42,HOU,00-0027980,ReedBr00,brooks-reed-1,Brooks Reed,false,LB,LB,D,Arizona,24,2020,0,0,6,37,,24,131,0,0,0,0,0,0,0,0,0,0,0,191,1,23.5
2011,2,43,MIN,00-0027981,RudoKy00,kyle-rudolph-1,Kyle Rudolph,false,TE,TE,O,Notre Dame,21,2022,0,2,10,36,,35,165,0,0,0,0,0,0,0,0,482,4773,50,,,
2011,2,44,DET,00-0027982,YounTi00,titus-young-1,Titus Young,false,WR,WR,O,Boise St.,22,2012,0,0,2,8,,8,26,0,0,0,0,0,4,31,0,81,990,10,,,
2011,2,45,DEN,00-0027983,MoorRa00,rahim-moore-1,Rahim Moore,false,DB,DB,D,UCLA,21,2015,0,0,3,20,,18,64,0,0,0,0,0,0,0,0,0,0,0,180,9,1.0
2011,2,46,DEN,00-0027984,FranOr00,orlando-franklin-1,Orlando Franklin,false,T,OL,O,Miami (FL),23,2017,0,0,6,42,,31,90,0,0,0,0,0,0,0,0,0,0,0,,,
2011,2,47,STL,00-0027985,KendLa00,lance-kendricks-1,Lance Kendricks,false,TE,TE,O,Wisconsin,23,2019,0,0,6,16,,13,137,0,0,0,0,0,1,-8,0,244,2555,19,6,,
2011,2,48,OAK,00-0027986,WisnSt01,,Stefen Wisniewski,false,C,OL,O,Penn St.,22,2020,0,0,6,41,,21,139,0,0,0,0,0,0,0,0,0,0,0,,,
2011,2,49,IND,00-0027987,IjalBe00,,Ben Ijalana,false,T,OL,O,Villanova,22,2017,0,0,1,6,,0,34,0,0,0,0,0,0,0,0,0,0,0,,,
2011,2,50,SDG,00-0027988,GilcMa00,marcus-gilchrist-1,Marcus Gilchrist,false,DB,DB,D,Clemson,22,2020,0,0,6,33,,15,128,0,0,0,0,0,0,0,0,0,0,0,382,14,4.0
2011,2,51,TAM,00-0027989,BoweDa00,daquan-bowers-1,Da'Quan Bowers,false,DE,DL,D,Clemson,21,2015,0,0,0,7,,7,53,0,0,0,0,0,0,0,0,0,0,0,46,,7.0
2011,2,52,NYG,00-0027990,AustMa00,marvin-austin-1,Marvin Austin,false,DT,DL,D,North Carolina,22,2014,0,0,0,2,,1,26,0,0,0,0,0,0,0,0,0,0,0,15,,
2011,2,53,CHI,00-0027991,PaeaSt00,stephen-paea-1,Stephen Paea,false,DT,DL,D,Oregon St.,23,2017,0,0,3,19,,15,83,0,0,0,0,0,0,0,0,0,0,0,76,,14.0
2011,2,54,PHI,00-0027992,JarrJa00,jaiquawn-jarrett-1,Jaiquawn Jarrett,false,DB,DB,D,Temple,21,2015,0,0,0,5,,1,47,0,0,0,0,0,0,0,0,0,0,0,62,2,1.5
2011,2,55,KAN,00-0027993,HudsRo00,rodney-hudson-1,Rodney Hudson,false,C,OL,O,Florida St.,22,2022,0,3,9,61,,13,159,0,0,0,0,0,0,0,0,0,0,0,1,,
2011,2,56,NWE,00-0027994,VereSh00,shane-vereen-1,Shane Vereen,false,RB,RB,O,California,22,2017,0,0,1,25,,16,79,0,1,0,0,1,356,1489,8,221,1864,11,1,,
2011,2,57,DET,00-0027995,LeshMi00,mikel-leshoure-1,Mikel Leshoure,false,RB,RB,O,Illinois,21,2013,0,0,1,5,,5,17,0,0,0,0,0,217,807,9,34,214,0,,,
2011,2,58,BAL,00-0027996,SmitTo02,torrey-smith-1,Torrey Smith,false,WR,WR,O,Maryland,22,2018,0,0,7,37,,28,119,0,0,0,0,0,8,45,0,319,5141,41,,,
2011,2,59,CLE,00-0027997,LittGr00,greg-little-1,Greg Little,false,WR,WR,O,North Carolina,22,2014,0,0,3,12,,12,54,0,0,0,0,0,5,30,0,161,1890,8,1,,
2011,2,60,HOU,00-0027998,HarrBr00,brandon-harris-1,Brandon Harris,false,DB,DB,D,Miami (FL),21,2014,0,0,0,3,,2,42,0,0,0,0,0,0,0,0,0,0,0,38,,
2011,2,61,SDG,00-0027999,MoutJo00,jonas-mouton-1,Jonas Mouton,false,LB,LB,D,Michigan,23,2012,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,
2011,2,62,MIA,00-0028000,ThomDa03,daniel-thomas-1,Daniel Thomas,false,RB,RB,O,Kansas St.,23,2014,0,0,0,11,,11,52,0,0,0,0,0,409,1480,10,55,412,3,3,,
2011,2,63,PIT,00-0028001,GilbMa00,marcus-gilbert-1,Marcus Gilbert,false,T,OL,O,Florida,23,2018,0,0,5,36,,36,88,0,0,0,0,0,0,0,0,0,0,0,,,
2011,2,64,GNB,00-0028002,CobbRa00,randall-cobb-1,Randall Cobb,false,WR,WR,O,Kentucky,21,2023,0,1,5,64,,56,166,1,4,10,0,0,63,364,0,630,7624,54,3,,
2011,3,65,CAR,00-0028003,McClTe00,terrell-mcclain-1,Terrell McClain,false,DT,DL,D,South Florida,23,2019,0,0,2,17,,4,92,0,0,0,0,0,0,0,0,0,0,0,86,,7.5
2011,3,66,CIN,00-0028004,MochDo00,dontay-moch-1,Dontay Moch,false,LB,LB,D,Nevada,23,2014,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0,0,0,7,,1.0
2011,3,67,DEN,00-0028005,IrviNa00,nate-irving-1,Nate Irving,false,LB,LB,D,North Carolina St.,23,2015,0,0,1,9,,9,62,0,0,0,0,0,0,0,0,0,0,0,79,,3.0
2011,3,68,BUF,00-0028006,ShepKe00,kelvin-sheppard-1,Kelvin Sheppard,false,LB,LB,D,LSU,23,2018,0,0,4,25,,8,107,0,0,0,0,0,0,0,0,0,0,0,281,2,3.0
2011,3,69,ARI,00-0028007,HousRo01,rob-housler-1,Rob Housler,false,TE,TE,O,Florida Atlantic,23,2015,0,0,3,9,,9,65,0,0,0,0,0,1,1,0,109,1166,1,4,,
2011,3,70,KAN,00-0028008,HousJu00,justin-houston-1,Justin Houston,false,LB,LB,D,Georgia,22,2023,1,4,10,74,,54,170,0,0,0,0,0,0,0,0,0,0,0,409,5,112.0
2011,3,71,DAL,00-0028009,MurrDe00,demarco-murray-1,DeMarco Murray,false,RB,RB,O,Oklahoma,23,2017,1,3,7,60,,40,99,1,2,10,1,0,1604,7174,49,307,2165,6,,,
2011,3,72,NOR,00-0028010,WilsMa01,martez-wilson-1,Martez Wilson,false,LB,LB,D,Illinois,22,2013,0,0,0,2,,2,38,0,0,0,0,0,0,0,0,0,0,0,25,,5.0
2011,3,73,NWE,00-0028011,RidlSt00,stevan-ridley-1,Stevan Ridley,false,RB,RB,O,LSU,22,2018,0,0,1,25,,23,73,0,0,0,0,0,743,3102,24,30,162,0,1,,
2011,3,74,NWE,00-0028012,MallRy00,ryan-mallett-1,Ryan Mallett,false,QB,QB,O,Arkansas,23,2017,0,0,0,4,,0,21,190,345,1835,9,10,28,-5,1,0,0,0,,,
2011,3,75,SEA,00-0028013,MoffJo00,,John Moffitt,false,G,OL,O,Wisconsin,24,2013,0,0,1,6,,6,19,0,0,0,0,0,0,0,0,0,0,0,,,
2011,3,76,JAX,00-0028014,RackWi01,,Will Rackley,false,G,OL,O,Lehigh,21,2013,0,0,2,8,,8,26,0,0,0,0,0,0,0,0,0,0,0,,,
2011,3,77,TEN,00-0028015,CaseJu00,jurrell-casey-1,Jurrell Casey,false,DT,DL,D,USC,21,2020,0,5,9,72,,71,142,0,0,0,0,0,0,0,0,0,0,0,332,,51.0
2011,3,78,STL,00-0028016,PettAu00,austin-pettis-1,Austin Pettis,false,WR,WR,O,Boise St.,23,2014,0,0,0,8,,8,47,0,0,0,0,0,1,-6,0,107,1034,9,1,,
2011,3,79,WAS,00-0028017,HankLe00,leonard-hankerson-1,Leonard Hankerson,false,WR,WR,O,Miami (FL),22,2015,0,0,1,12,,9,41,0,0,0,0,0,2,5,0,107,1408,9,,,
2011,3,80,SFO,00-0028018,CullCh00,chris-culliver-1,Chris Culliver,false,DB,DB,D,South Carolina,23,2015,0,0,1,12,,10,52,0,0,0,0,0,0,0,0,0,0,0,126,7,
2011,3,81,OAK,00-0028019,VanDDe00,demarcus-van-dyke-1,DeMarcus Van Dyke,false,DB,DB,D,Miami (FL),22,2013,0,0,0,3,,2,25,0,0,0,0,0,0,0,0,0,0,0,14,1,
2011,3,82,SDG,00-0028020,BrowVi00,vincent-brown-3,Vincent Brown,false,WR,WR,O,San Diego St.,22,2015,0,0,1,9,,8,38,0,0,0,0,0,0,0,0,73,941,3,,,
2011,3,83,NYG,00-0028021,JernJe00,jerrel-jernigan-1,Jerrel Jernigan,false,WR,WR,O,Troy,22,2014,0,0,0,2,,2,34,0,0,0,0,0,4,61,1,38,391,2,1,,
2011,3,84,TAM,00-0028022,FostMa00,mason-foster-1,Mason Foster,false,LB,LB,D,Washington,22,2018,0,0,6,40,,21,107,0,0,0,0,0,0,0,0,0,0,0,460,8,8.5
2011,3,85,BAL,00-0028023,ReidJa00,,Jah Reid,false,T,OL,O,Central Florida,23,2016,0,0,2,10,,5,61,0,0,0,0,0,0,0,0,0,0,0,,,
2011,3,86,KAN,00-0028024,BailAl00,allen-bailey-1,Allen Bailey,false,DE,DL,D,Miami (FL),22,2020,0,0,3,34,,30,133,0,0,0,0,0,0,0,0,0,0,0,164,,22.0
2011,3,87,IND,00-0028025,NeviDr00,drake-nevis-1,Drake Nevis,false,DT,DL,D,LSU,22,2013,0,0,0,4,,3,26,0,0,0,0,0,0,0,0,0,0,0,27,,1.0
2011,3,88,NOR,00-0028026,PatrJo00,johnny-patrick-1,Johnny Patrick,false,DB,DB,D,Louisville,23,2013,0,0,0,4,,2,37,0,0,0,0,0,0,0,0,0,0,0,62,1,1.5
2011,3,89,SDG,00-0028027,WrigSh00,shareece-wright-1,Shareece Wright,false,DB,DB,D,USC,24,2018,0,0,2,21,,10,91,0,0,0,0,0,0,0,0,0,0,0,269,2,
2011,3,90,PHI,00-0028028,MarsCu01,curtis-marsh-1,Curtis Marsh,false,DB,DB,D,Utah St.,23,2013,0,0,0,1,,1,26,0,0,0,0,0,0,0,0,0,0,0,13,,
2011,3,91,ATL,00-0028029,DentAk00,akeem-dent-1,Akeem Dent,false,LB,LB,D,Georgia,23,2016,0,0,2,17,,9,90,0,0,0,0,0,0,0,0,0,0,0,130,,2.5
2011,3,92,OAK,00-0028030,BarkJo00,joseph-barksdale-1,Joe Barksdale,false,T,OL,O,LSU,23,2018,0,0,5,35,,1,106,0,0,0,0,0,0,0,0,0,0,0,,,
2011,3,93,CHI,00-0028031,ContCh00,chris-conte-1,Chris Conte,false,DB,DB,D,California,22,2018,0,0,7,28,,17,104,0,0,0,0,0,0,0,0,0,0,0,369,14,
2011,3,94,NYJ,00-0028032,ElliKe01,,Kenrick Ellis,false,DT,DL,D,Hampton,23,2015,0,0,0,10,,9,56,0,0,0,0,0,0,0,0,0,0,0,34,,1.0
2011,3,95,PIT,00-0028033,BrowCu01,curtis-brown-2,Curtis Brown,false,DB,DB,D,Texas,22,2013,0,0,0,2,,2,34,0,0,0,0,0,0,0,0,0,0,0,41,,
2011,3,96,GNB,00-0028034,GreeAl00,alex-green-2,Alex Green,false,RB,RB,O,Hawaii,23,2013,0,0,0,5,,5,29,0,0,0,0,0,149,510,0,21,139,0,3,,
2011,3,97,CAR,00-0028035,FuaxSi00,sione-fua-1,Sione Fua,false,DT,DL,D,Stanford,23,2014,0,0,1,5,,4,40,0,0,0,0,0,0,0,0,0,0,0,15,,
2011,4,98,CAR,00-0028036,HogaBr00,brandon-hogan-1,Brandon Hogan,false,DB,DB,D,West Virginia,23,2011,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,
2011,4,99,SEA,00-0028037,WrigK.00,kj-wright-1,K.J. Wright,false,LB,LB,D,Mississippi St.,22,2021,0,1,10,64,,62,161,0,0,0,0,0,0,0,0,0,0,0,618,6,13.5
2011,4,100,BUF,00-0028038,SearDa00,danorris-searcy-1,Da'Norris Searcy,false,DB,DB,D,North Carolina,22,2018,0,0,3,24,,12,109,0,0,0,0,0,0,0,0,0,0,0,240,8,4.5
2011,4,101,CIN,00-0028039,BoliCl00,clint-boling-1,Clint Boling,false,G,OL,O,Georgia,22,2018,0,0,7,46,,46,111,0,0,0,0,0,0,0,0,0,0,0,,,
2011,4,102,CLE,00-0028040,CameJo00,jordan-cameron-1,Jordan Cameron,false,TE,TE,O,USC,23,2016,0,1,4,13,,10,66,0,0,0,0,0,0,0,0,173,2046,14,1,,
2011,4,103,ARI,00-0028041,AchoSa00,sam-acho-1,Sam Acho,false,DE,DL,D,Texas,23,2019,0,0,4,30,,19,110,0,0,0,0,0,0,0,0,0,0,0,178,3,18.0
2011,4,104,TAM,00-0028042,StocLu00,luke-stocker-1,Luke Stocker,false,TE,TE,O,Tennessee,23,2021,0,0,7,5,,3,142,0,0,0,0,0,1,0,0,85,705,5,8,,
2011,4,105,WAS,00-0028043,HeluRo00,roy-helu-jr-1,Roy Helu,false,RB,RB,O,Nebraska,22,2015,0,0,1,13,,13,57,0,0,0,0,0,272,1171,7,138,1227,4,3,,
2011,4,106,MIN,00-0028044,BallCh00,christian-ballard-1,Christian Ballard,false,DT,DL,D,Iowa,22,2012,0,0,0,3,,3,32,0,0,0,0,0,0,0,0,0,0,0,16,,1.0
2011,4,107,SEA,00-0028045,DurhKr00,kris-durham-1,Kris Durham,false,WR,WR,O,Georgia,23,2014,0,0,1,5,,0,27,0,0,0,0,0,0,0,0,55,699,3,,,
2011,4,108,DEN,00-0028046,CartQu01,quinton-carter-1,Quinton Carter,false,DB,DB,D,Oklahoma,23,2014,0,0,1,5,,5,30,0,0,0,0,0,0,0,0,0,0,0,63,,2.0
2011,4,109,TEN,00-0028047,McCaCo00,colin-mccarthy-1,Colin McCarthy,false,LB,LB,D,Miami (FL),22,2013,0,0,1,11,,11,36,0,0,0,0,0,0,0,0,0,0,0,117,3,
2011,4,110,DAL,00-0028048,ArkiDa00,,David Arkin,false,G,OL,O,Missouri State,23,2016,0,0,0,0,,,3,0,0,0,0,0,0,0,0,0,0,0,,,
2011,4,111,MIA,00-0028049,GateCl00,,Clyde Gates,false,WR,WR,O,Abilene Christian,25,2013,0,0,0,3,,0,32,0,0,0,0,0,2,16,0,30,365,0,,,
2011,4,112,STL,00-0028050,SalaGr00,greg-salas-1,Greg Salas,false,WR,WR,O,Hawaii,23,2016,0,0,0,4,,1,29,0,0,0,0,0,2,28,1,50,704,1,2,,
2011,4,113,OAK,00-0028051,ChekCh00,chimdi-chekwa-1,Chimdi Chekwa,false,DB,DB,D,Ohio St.,22,2016,0,0,0,2,,2,35,0,0,0,0,0,0,0,0,1,22,0,46,,
2011,4,114,JAX,00-0028052,ShorCe00,,Cecil Shorts,false,WR,WR,O,Mount Union,23,2016,0,0,4,19,,14,70,3,3,53,2,0,11,43,0,229,2979,14,,,
2011,4,115,SFO,00-0028053,HuntKe00,kendall-hunter-1,Kendall Hunter,false,RB,RB,O,Oklahoma St.,22,2015,0,0,0,12,,12,45,0,0,0,0,0,263,1204,7,27,268,0,6,,
2011,4,116,PHI,00-0028054,MattCa00,casey-matthews-1,Casey Matthews,false,LB,LB,D,Oregon,22,2014,0,0,1,10,,10,64,0,0,0,0,0,0,0,0,0,0,0,81,,2.5
2011,4,117,NYG,00-0028055,BrewJa00,,James Brewer,false,T,OL,O,Indiana,23,2014,0,0,0,4,,4,26,0,0,0,0,0,0,0,0,0,0,0,,,
2011,4,118,KAN,00-0028056,BrowJa00,jalil-brown-1,Jalil Brown,false,DB,DB,D,Colorado,23,2015,0,0,0,4,,2,47,0,0,0,0,0,0,0,0,0,0,0,55,,
2011,4,119,IND,00-0028057,CartDe01,delone-carter-1,Delone Carter,false,RB,RB,O,Syracuse,24,2013,0,0,0,3,,3,27,0,0,0,0,0,133,499,5,6,31,0,,,
2011,4,120,PHI,00-0028058,HeneAl00,alex-henery-1,Alex Henery,false,K,K,S,Nebraska,24,2014,0,0,0,8,,9,50,0,0,0,0,0,0,0,0,0,0,0,4,,
2011,4,121,JAX,00-0028059,ProsCh00,chris-prosinski-1,Chris Prosinski,false,DB,DB,D,Wyoming,24,2017,0,0,0,10,,6,88,0,0,0,0,0,1,2,0,0,0,0,127,1,1.0
2011,4,122,BUF,00-0028060,HairCh00,chris-hairston-1,Chris Hairston,false,T,OL,O,Clemson,22,2017,0,0,2,17,,8,74,0,0,0,0,0,0,0,0,0,0,0,,,
2011,4,123,BAL,00-0028061,DossTa00,tandon-doss-1,Tandon Doss,false,WR,WR,O,Indiana,21,2013,0,0,0,4,,4,35,0,0,0,0,0,0,0,0,26,428,1,1,,
2011,4,124,CLE,00-0028062,MareOw00,owen-marecic-1,Owen Marecic,false,RB,RB,O,Stanford,22,2012,0,0,0,0,,0,24,0,0,0,0,0,4,8,0,5,31,0,3,,
2011,4,125,OAK,00-0028063,JoneTa00,,Taiwan Jones,false,RB,RB,O,Eastern Washington,23,2023,0,0,0,3,,3,139,0,0,0,0,0,53,223,0,19,260,1,61,,
2011,4,126,NYJ,00-0028064,PoweBi00,bilal-powell-1,Bilal Powell,false,RB,RB,O,Louisville,22,2019,0,0,3,26,,26,109,1,2,30,0,0,850,3675,15,211,1600,5,5,,
2011,4,127,HOU,00-0028065,CarmRo00,rashad-carmichael-1,Roc Carmichael,false,DB,DB,D,Virginia Tech,22,2013,0,0,0,2,,0,19,0,0,0,0,0,0,0,0,0,0,0,22,,
2011,4,128,PIT,00-0028066,AlleCo00,,Cortez Allen,false,DB,DB,D,The Citadel,22,2015,0,0,0,10,,10,56,0,0,0,0,0,0,0,0,0,0,0,138,6,
2011,4,129,DEN,00-0028067,ThomJu00,,Julius Thomas,false,TE,TE,O,Portland St.,23,2017,0,2,5,21,,13,71,0,0,0,0,0,0,0,0,226,2406,36,,,
2011,4,130,TEN,00-0028068,HarpJa01,jamie-harper-1,Jamie Harper,false,RB,RB,O,Clemson,21,2012,0,0,0,1,,1,23,0,0,0,0,0,36,74,4,5,40,0,2,,
2011,4,131,GNB,00-0028069,HousDa00,davon-house-1,Davon House,false,DB,DB,D,New Mexico St.,22,2018,0,0,2,17,,9,87,0,0,0,0,0,0,0,0,0,0,0,185,7,3.0
2011,5,132,CAR,00-0028070,PilaKe00,kealoha-pilares-1,Kealoha Pilares,false,WR,WR,O,Hawaii,23,2012,0,0,0,1,,1,20,0,0,0,0,0,1,17,0,2,42,1,6,,
2011,5,133,BUF,00-0028071,WhitJo01,johnny-white-1,Johnny White,false,RB,RB,O,North Carolina,23,2012,0,0,0,0,,0,19,0,0,0,0,0,20,72,0,1,-3,0,6,,
2011,5,134,CIN,00-0028072,SandRo00,robert-sands-1,Robert Sands,false,DB,DB,D,West Virginia,21,2011,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
