season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2022,1,1,JAX,00-0037235,WalkTr03,travon-walker-1,Travon Walker,false,DE,DL,D,Georgia,21,2025,0,0,3,26,,26,63,0,0,0,0,0,0,0,0,0,0,0,101,1,27.5
2022,1,2,DET,00-0037236,HutcAi00,aidan-hutchinson-1,Aidan Hutchinson,false,DE,DL,D,Michigan,22,2025,0,2,2,31,,31,56,0,0,0,0,0,0,0,0,0,0,0,118,5,43.0
2022,1,3,HOU,00-0037237,StinDe00,derek-stingley-jr-1,Derek Stingley Jr.,false,CB,DB,D,LSU,21,2025,2,2,3,36,,36,54,0,0,0,0,0,0,0,0,0,0,0,126,15,1.0
2022,1,4,NYJ,00-0037190,GardSa00,ahmad-gardner-1,Sauce Gardner,false,CB,DB,D,Cincinnati,22,2025,2,2,3,33,,32,59,0,0,0,0,0,0,0,0,0,0,0,156,3,1.0
2022,1,5,NYG,00-0037611,ThibKa00,kayvon-thibodeaux-1,Kayvon Thibodeaux,false,DE,DL,D,Oregon,21,2025,0,0,2,24,,24,53,0,0,0,0,0,0,0,0,0,0,0,86,,23.5
2022,1,6,CAR,00-0037229,EkwoIk00,ikem-ekwonu-1,Ikem Ekwonu,false,T,OL,O,North Carolina St.,21,2025,0,0,3,25,,25,64,0,0,0,0,0,0,0,0,0,0,0,,,
2022,1,7,NYG,00-0037612,NealEv00,evan-neal-1,Evan Neal,false,OL,OL,O,Alabama,21,2024,0,0,1,11,,11,29,0,0,0,0,0,0,0,0,0,0,0,1,,
2022,1,8,ATL,00-0037238,LondDr00,drake-london-1,Drake London,false,WR,WR,O,USC,21,2025,0,0,3,32,,32,62,1,1,22,0,0,1,-3,0,309,3961,22,2,,
2022,1,9,SEA,00-0037821,CrosCh00,charles-cross-1,Charles Cross,false,OL,OL,O,Mississippi St.,21,2025,0,0,3,28,,28,62,0,0,0,0,0,0,0,0,0,0,0,,,
2022,1,10,NYJ,00-0037740,WilsGa00,garrett-wilson-2,Garrett Wilson,false,WR,WR,O,Ohio St.,22,2025,0,0,3,27,,27,58,0,2,0,0,0,10,9,0,315,3644,18,1,,
2022,1,11,NOR,00-0037239,OlavCh00,chris-olave-1,Chris Olave,false,WR,WR,O,Ohio St.,22,2025,0,0,3,27,,27,55,0,1,0,0,1,2,4,0,291,3728,19,3,,
2022,1,12,DET,00-0037240,WillJa11,jameson-williams-1,Jameson Williams,false,WR,WR,O,Alabama,21,2025,0,0,1,26,,26,50,0,0,0,0,0,21,142,2,148,2513,17,,,
2022,1,13,PHI,00-0037073,DaviJo03,jordan-davis-9,Jordan Davis,false,DT,DL,D,Georgia,22,2025,0,0,2,24,,24,64,0,0,0,0,0,0,0,0,0,0,0,75,,8.0
2022,1,14,BAL,00-0038038,HamiKy00,kyle-hamilton-1,Kyle Hamilton,false,S,DB,D,Notre Dame,21,2025,2,3,2,31,,31,64,0,0,0,0,0,0,0,0,0,0,0,245,5,8.0
2022,1,15,HOU,00-0037613,GreeKe03,kenyon-green-1,Kenyon Green,false,OL,OL,O,Texas A&M,21,2024,0,0,2,8,,8,27,0,0,0,0,0,0,0,0,0,0,0,,,
2022,1,16,WAS,00-0037741,DotsJa00,jahan-dotson-1,Jahan Dotson,false,WR,WR,O,Penn St.,22,2025,0,0,2,12,,8,63,0,0,0,0,0,3,6,0,121,1519,12,2,,
2022,1,17,LAC,00-0037818,JohnZi00,zion-johnson-1,Zion Johnson,false,G,OL,O,Boston Col.,22,2025,0,0,3,25,,25,66,0,0,0,0,0,0,0,0,0,0,0,,,
2022,1,18,TEN,00-0037742,BurkTr00,treylon-burks-1,Treylon Burks,false,WR,WR,O,Arkansas,22,2025,0,0,1,7,,6,35,0,0,0,0,0,11,66,0,63,829,2,,,
2022,1,19,NOR,00-0037241,PennTr00,,Trevor Penning,false,T,OL,O,Northern Iowa,23,2025,0,0,1,15,,13,53,0,0,0,0,0,0,0,0,0,0,0,,,
2022,1,20,PIT,00-0038102,PickKe00,kenny-pickett-1,Kenny Pickett,false,QB,QB,O,Pittsburgh,24,2025,0,0,2,14,,13,36,499,800,4953,16,16,111,328,5,0,0,0,2,,
2022,1,21,KAN,00-0037191,McDuTr00,trent-mcduffie-1,Trent McDuffie,false,CB,DB,D,Washington,21,2025,1,0,3,33,,33,56,0,0,0,0,0,0,0,0,0,0,0,178,3,5.5
2022,1,22,GNB,00-0037074,WalkQu00,quay-walker-1,Quay Walker,false,LB,LB,D,Georgia,22,2025,0,0,3,22,,22,58,0,0,0,0,0,0,0,0,0,0,0,264,1,9.0
2022,1,23,BUF,00-0037242,ElamKa00,kaiir-elam-1,Kaiir Elam,false,CB,DB,D,Florida,21,2025,0,0,0,9,,6,43,0,0,0,0,0,0,0,0,0,0,0,78,2,
2022,1,24,DAL,00-0037243,SmitTy02,tyler-smith-6,Tyler Smith,false,OL,OL,O,Tulsa,21,2025,0,3,3,33,,33,63,0,0,0,0,0,0,0,0,1,0,0,1,,
2022,1,25,BAL,00-0037825,LindTy00,tyler-linderbaum-1,Tyler Linderbaum,false,OL,OL,O,Iowa,22,2025,0,3,3,34,,34,66,0,0,0,0,0,0,0,0,0,0,0,,,
2022,1,26,NYJ,00-0037663,JohnJe07,jermaine-johnson-3,Jermaine Johnson II,false,LB,LB,D,Florida St.,23,2025,0,1,1,19,,19,47,0,0,0,0,0,0,0,0,0,0,0,80,1,13.0
2022,1,27,JAX,00-0037244,LloyDe00,devin-lloyd-1,Devin Lloyd,false,LB,LB,D,Utah,23,2025,0,1,3,35,,35,63,0,0,0,0,0,0,0,0,0,0,0,230,9,3.5
2022,1,28,GNB,00-0037075,WyatDe00,devonte-wyatt-1,Devonte Wyatt,false,DT,DL,D,Georgia,24,2025,0,0,0,10,,10,57,0,0,0,0,0,0,0,0,0,0,0,58,,16.0
2022,1,29,NWE,00-0038103,StraCo01,,Cole Strange,false,OL,OL,O,Chattanooga,24,2025,0,0,2,15,,11,44,0,0,0,0,0,0,0,0,0,3,0,1,,
2022,1,30,KAN,00-0037192,KarlGe00,george-karlaftis-1,George Karlaftis III,false,DE,DL,D,Purdue,21,2025,0,0,3,27,,27,65,0,0,0,0,0,0,0,0,0,0,0,93,,30.5
2022,1,31,CIN,00-0037743,HillDa04,daxton-hill-1,Daxton Hill,false,DB,DB,D,Michigan,21,2025,0,0,1,13,,13,54,0,0,0,0,0,0,0,0,0,0,0,160,3,2.5
2022,1,32,MIN,00-0037245,CineLe00,lewis-cine-1,Lewis Cine,false,DB,DB,D,Georgia,22,2024,0,0,0,0,,0,11,0,0,0,0,0,0,0,0,0,0,0,,,
2022,2,33,TAM,00-0038127,HallLo00,logan-hall-3,Logan Hall,false,DE,DL,D,Houston,22,2025,0,0,1,19,,19,66,0,0,0,0,0,0,0,0,0,0,0,53,,10.0
2022,2,34,GNB,00-0038124,WatsCh00,,Christian Watson,false,WR,WR,O,North Dakota St.,23,2025,0,0,3,22,,22,48,0,0,0,0,0,16,117,2,133,2264,20,,,
2022,2,35,TEN,00-0038125,McCrRo01,roger-mccreary-1,Roger McCreary,false,CB,DB,D,Auburn,22,2025,0,0,2,13,,13,61,0,0,0,0,0,0,0,0,0,0,0,198,3,4.0
