season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2000,1,1,CLE,00-0018954,BrowCo22,courtney-brown-1,Courtney Brown,false,DE,DL,D,Penn St.,22,2005,0,0,4,27,,21,61,0,0,0,0,0,0,0,0,0,0,0,156,,19.0
2000,1,2,WAS,00-0019692,ArriLa00,lavar-arrington-1,LaVar Arrington,false,LB,LB,D,Penn St.,22,2006,0,3,5,46,,45,85,0,0,0,0,0,0,0,0,0,0,0,338,3,23.5
2000,1,3,WAS,00-0019640,SamuCh00,chris-samuels-2,Chris Samuels,false,T,OL,O,Alabama,23,2009,0,6,9,63,,63,141,0,0,0,0,0,0,0,0,0,0,0,,,
2000,1,4,CIN,00-0019455,WarrPe00,peter-warrick-1,Peter Warrick,false,WR,WR,O,Florida St.,23,2005,0,0,4,27,,25,79,0,0,0,0,0,53,360,2,275,2991,18,3,,
2000,1,5,BAL,00-0019693,LewiJa00,jamal-lewis-2,Jamal Lewis,false,RB,RB,O,Tennessee,21,2009,1,1,9,69,,53,131,0,0,0,0,0,2542,10607,58,221,1879,4,,,
2000,1,6,PHI,00-0019694,SimoCo00,corey-simon-1,Corey Simon,false,DT,DL,D,Florida St.,23,2007,0,1,6,45,,41,95,0,0,0,0,0,0,0,0,0,0,0,194,,32.0
2000,1,7,ARI,00-0019641,JoneTh00,thomas-jones-1,Thomas Jones,false,RB,RB,O,Virginia,22,2011,0,1,9,62,,7,180,1,1,-4,0,0,2678,10591,68,308,2023,3,,,
2000,1,8,PIT,00-0019642,BurrPl00,plaxico-burress-1,Plaxico Burress,false,WR,WR,O,Michigan St.,23,2012,0,0,10,70,,34,148,0,0,0,0,0,1,-7,0,553,8499,64,,,
2000,1,9,CHI,00-0019456,UrlaBr00,brian-urlacher-1,Brian Urlacher,true,LB,LB,D,New Mexico,22,2012,4,8,12,119,,119,182,0,1,0,0,0,0,0,0,1,27,1,1046,22,41.5
2000,1,10,BAL,00-0019721,TaylTr01,travis-taylor-1,Travis Taylor,false,WR,WR,O,Florida,22,2007,0,0,7,30,,23,101,0,0,0,0,0,32,232,0,312,4017,22,,,
2000,1,11,NYG,00-0019643,DaynRo00,ron-dayne-1,Ron Dayne,false,RB,RB,O,Wisconsin,22,2007,0,0,1,23,,10,96,0,0,0,0,0,983,3722,28,57,340,0,1,,
