season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2008,1,1,MIA,00-0025820,LongJa20,jake-long-1,Jake Long,false,T,OL,O,Michigan,23,2016,1,4,6,54,,46,104,0,0,0,0,0,0,0,0,0,0,0,,,
2008,1,2,STL,00-0026142,LongCh99,chris-long-1,Chris Long,false,DE,DL,D,Virginia,23,2018,0,0,6,48,,40,162,0,0,0,0,0,0,0,0,0,0,0,252,,70.0
2008,1,3,ATL,00-0026143,RyanMa00,matt-ryan-1,Matt Ryan,false,QB,QB,O,Boston Col.,23,2022,1,4,15,146,,144,234,5551,8464,62792,381,183,514,1539,13,1,5,1,1,,
2008,1,4,OAK,00-0026144,McFaDa00,darren-mcfadden-1,Darren McFadden,false,RB,RB,O,Arkansas,21,2017,0,0,4,39,,32,103,1,4,16,1,0,1302,5421,28,254,2114,5,,,
2008,1,5,KAN,00-0026145,DorsGl99,glenn-dorsey-1,Glenn Dorsey,false,DT,DL,D,LSU,23,2016,0,0,7,37,,26,104,0,0,0,0,0,0,0,0,0,0,0,223,,7.0
2008,1,6,NYJ,00-0026146,GholVe99,vernon-gholston-1,Vernon Gholston,false,DE,DL,D,Ohio St.,22,2010,0,0,0,6,,6,45,0,0,0,0,0,0,0,0,0,0,0,24,,
2008,1,7,NOR,00-0026147,ElliSe99,sedrick-ellis-1,Sedrick Ellis,false,DT,DL,D,USC,23,2012,0,0,5,26,,26,70,0,0,0,0,0,0,0,0,0,0,0,99,,12.5
2008,1,8,JAX,00-0026148,HarvDe99,derrick-harvey-1,Derrick Harvey,false,DE,DL,D,Florida,21,2011,0,0,1,14,,14,52,0,0,0,0,0,0,0,0,0,0,0,72,1,8.0
2008,1,9,CIN,00-0026149,RiveKe99,keith-rivers-1,Keith Rivers,false,LB,LB,D,USC,22,2014,0,0,4,24,,15,74,0,0,0,0,0,0,0,0,0,0,0,189,2,3.0
2008,1,10,NWE,00-0026150,MayoJe99,jerod-mayo-1,Jerod Mayo,false,LB,LB,D,Tennessee,22,2015,1,2,7,51,,51,103,0,0,0,0,0,0,0,0,0,0,0,536,3,11.0
2008,1,11,BUF,00-0026151,McKeLe99,leodis-mckelvin-1,Leodis McKelvin,false,DB,DB,D,Troy,23,2016,0,0,4,29,,25,111,0,0,0,0,0,0,0,0,0,0,0,300,15,
2008,1,12,DEN,00-0026152,CladRy20,ryan-clady-1,Ryan Clady,false,T,OL,O,Boise St.,22,2016,2,4,7,65,,63,107,0,0,0,0,0,0,0,0,0,0,0,,,
2008,1,13,CAR,00-0026153,StewJo00,jonathan-stewart-1,Jonathan Stewart,false,RB,RB,O,Oregon,21,2018,0,1,5,48,,48,134,0,0,0,0,0,1705,7335,51,162,1295,7,,,
2008,1,14,CHI,00-0026154,WillCh03,,Chris Williams,false,T,OL,O,Vanderbilt,23,2014,0,0,4,25,,17,72,0,0,0,0,0,0,0,0,1,4,0,,,
2008,1,15,KAN,00-0026155,AlbeBr20,branden-albert-1,Branden Albert,false,G,OL,O,Virginia,23,2016,0,2,9,41,,27,120,0,0,0,0,0,0,0,0,0,0,0,,,
2008,1,16,ARI,00-0026156,RodgDo99,,Dominique Rodgers-Cromartie,false,DB,DB,D,Tennessee St.,22,2019,0,2,7,53,,18,162,0,0,0,0,0,0,0,0,0,0,0,396,30,2.5
2008,1,17,DET,00-0026157,CherGo20,gosder-cherilus-1,Gosder Cherilus,false,T,OL,O,Boston Col.,24,2016,0,0,8,48,,27,132,0,0,0,0,0,0,0,0,0,0,0,,,
2008,1,18,BAL,00-0026158,FlacJo00,joe-flacco-1,Joe Flacco,false,QB,QB,O,Delaware,23,2025,0,1,12,97,,89,209,4417,7167,48176,272,172,407,925,17,2,32,0,1,,
2008,1,19,CAR,00-0026159,OtahJe20,jeff-otah-1,Jeff Otah,false,T,OL,O,Pittsburgh,22,2011,0,0,2,14,,14,29,0,0,0,0,0,0,0,0,0,0,0,,,
2008,1,20,TAM,00-0026160,TaliAq99,aqib-talib-1,Aqib Talib,false,DB,DB,D,Kansas,22,2019,1,5,9,68,,14,148,0,0,0,0,0,0,0,0,0,0,0,385,35,1.0
2008,1,21,ATL,00-0026161,BakeSa21,sam-baker-1,Sam Baker,false,T,OL,O,USC,23,2013,0,0,3,32,,32,70,0,0,0,0,0,0,0,0,0,0,0,1,,
2008,1,22,DAL,00-0026162,JoneFe00,felix-jones-1,Felix Jones,false,RB,RB,O,Arkansas,21,2013,0,0,1,27,,26,80,0,0,0,0,0,617,2912,11,136,1125,3,1,,
2008,1,23,PIT,00-0026163,MendRa00,rashard-mendenhall-1,Rashard Mendenhall,false,RB,RB,O,Illinois,21,2013,0,0,4,29,,26,72,0,0,0,0,0,1081,4236,37,95,795,2,,,
2008,1,24,TEN,00-0026164,JohnCh04,chris-johnson-1,Chris Johnson,false,RB,RB,O,East Carolina,22,2017,1,3,7,70,,61,130,0,1,0,0,0,2163,9651,55,307,2255,9,,,
2008,1,25,DAL,00-0026165,JenkMi99,mike-jenkins-1,Mike Jenkins,false,DB,DB,D,South Florida,23,2015,0,1,4,27,,21,101,0,0,0,0,0,0,0,0,0,0,0,221,10,
2008,1,26,HOU,00-0026166,BrowDu20,duane-brown-1,Duane Brown,false,T,OL,O,Virginia Tech,23,2023,1,5,15,91,,56,220,0,0,0,0,0,0,0,0,0,0,0,3,,
2008,1,27,SDG,00-0026167,CasoAn99,antoine-cason-1,Antoine Cason,false,DB,DB,D,Arizona,22,2014,0,0,4,27,,20,110,0,0,0,0,0,0,0,0,0,0,0,318,16,
2008,1,28,SEA,00-0026168,JackLa98,lawrence-jackson-1,Lawrence Jackson,false,DE,DL,D,USC,23,2012,0,0,2,15,,11,69,0,0,0,0,0,0,0,0,0,0,0,98,,19.5
2008,1,29,SFO,00-0026169,BalmKe99,kentwan-balmer-1,Kentwan Balmer,false,DT,DL,D,North Carolina,21,2011,0,0,1,7,,2,46,0,0,0,0,0,0,0,0,0,0,0,39,,
