season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2021,1,1,JAX,00-0036971,LawrTr00,trevor-lawrence-1,Trevor Lawrence,false,QB,QB,O,Clemson,21,2025,0,1,4,52,,52,77,1629,2594,17822,98,58,313,1442,23,0,-5,0,4,,
2021,1,2,NYJ,00-0037013,WilsZa00,zach-wilson-3,Zach Wilson,false,QB,QB,O,BYU,22,2025,0,0,3,13,,13,38,572,1004,6325,23,25,96,499,5,1,2,1,1,,
2021,1,3,SFO,00-0037012,LancTr00,trey-lance-1,Trey Lance,false,QB,QB,O,North Dakota St.,21,2025,0,0,0,6,,4,16,108,200,1289,5,5,82,361,1,0,0,0,1,,
2021,1,4,ATL,00-0036970,PittKy00,kyle-pitts-1,Kyle Pitts,false,TE,TE,O,Florida,20,2025,0,1,4,28,,28,78,0,0,0,0,0,1,-4,0,284,3579,15,3,,
2021,1,5,CIN,00-0036900,ChasJa00,jamarr-chase-1,Ja'Marr Chase,false,WR,WR,O,LSU,21,2025,2,5,4,58,,58,78,1,1,-7,0,0,21,69,0,520,6837,54,6,,
2021,1,6,MIA,00-0036613,WaddJa00,jaylen-waddle-1,Jaylen Waddle,false,WR,WR,O,Alabama,22,2025,0,0,4,41,,41,78,1,1,8,0,0,14,81,1,373,5039,26,4,,
2021,1,7,DET,00-0036880,SewePe00,penei-sewell-1,Penei Sewell,false,OL,OL,O,Oregon,20,2025,3,4,4,64,,64,83,0,0,0,0,0,0,0,0,1,9,0,,,
2021,1,8,CAR,00-0036944,HornJa00,jaycee-horn-1,Jaycee Horn,false,DB,DB,D,South Carolina,21,2025,0,2,2,22,,22,53,0,0,0,0,0,0,0,0,0,0,0,135,10,2.0
2021,1,9,DEN,00-0036874,SurtPa01,patrick-surtain-ii-1,Patrick Surtain II,false,DB,DB,D,Alabama,21,2025,2,4,4,51,,51,80,0,0,0,0,0,0,0,0,0,0,0,221,12,
2021,1,10,PHI,00-0036912,SmitDe07,devonta-smith-1,DeVonta Smith,false,WR,WR,O,Alabama,22,2025,0,0,4,47,,47,80,0,0,0,0,0,1,1,0,385,5019,31,1,,
2021,1,11,CHI,00-0036945,FielJu00,justin-fields-2,Justin Fields,false,QB,QB,O,Ohio St.,22,2025,0,0,3,44,,34,59,812,1323,9039,52,32,489,2892,23,0,0,0,,,
2021,1,12,DAL,00-0036932,ParsMi00,micah-parsons-1,Micah Parsons,false,LB,LB,D,Penn St.,22,2025,3,5,3,67,,56,77,0,0,0,0,0,0,0,0,0,0,0,191,,65.0
2021,1,13,LAC,00-0037009,SlatRa00,rashawn-slater-1,Rashawn Slater,false,OL,OL,O,Northwestern,22,2024,0,2,3,32,,32,51,0,0,0,0,0,0,0,0,0,0,0,,,
2021,1,14,NYJ,00-0036979,VeraAl00,alijah-vera-tucker-1,Alijah Vera-Tucker,false,OL,OL,O,USC,22,2024,0,0,2,14,,14,43,0,0,0,0,0,0,0,0,0,0,0,,,
2021,1,15,NWE,00-0036972,JoneMa05,mac-jones-1,Mac Jones,false,QB,QB,O,Alabama,23,2025,0,1,3,34,,24,63,1236,1859,12741,67,50,181,479,2,0,0,0,1,,
2021,1,16,ARI,00-0036933,CollZa00,zaven-collins-1,Zaven Collins,false,LB,LB,D,Tulsa,22,2025,0,0,3,24,,24,84,0,0,0,0,0,0,0,0,0,0,0,162,2,12.0
2021,1,17,LVR,00-0036892,LeatAl00,alex-leatherwood-1,Alex Leatherwood,false,OL,OL,O,Alabama,22,2022,0,0,1,8,,8,21,0,0,0,0,0,0,0,0,0,0,0,,,
2021,1,18,MIA,00-0036934,PhilJa02,jaelan-phillips-1,Jaelan Phillips,false,DL,DL,D,Miami (FL),22,2025,0,0,1,23,,19,63,0,0,0,0,0,0,0,0,0,0,0,119,1,28.0
2021,1,19,WAS,00-0036614,DaviJa11,jamin-davis-1,Jamin Davis,false,LB,LB,D,Kentucky,22,2025,0,0,2,16,,16,56,0,0,0,0,0,0,0,0,0,0,0,179,1,8.0
2021,1,20,NYG,00-0036913,ToneKa00,kadarius-toney-1,Kadarius Toney,false,WR,WR,O,Florida,22,2024,0,0,0,7,,3,35,1,4,19,0,0,23,115,1,82,760,3,1,,
2021,1,21,IND,00-0036479,PayeKw00,kwity-paye-1,Kwity Paye,false,DL,DL,D,Michigan,22,2025,0,0,4,32,,32,75,0,0,0,0,0,0,0,0,0,0,0,123,,30.5
2021,1,22,TEN,00-0036615,FarlCa00,caleb-farley-1,Caleb Farley,false,DB,DB,D,Virginia Tech,22,2024,0,0,0,2,,1,21,0,0,0,0,0,0,0,0,0,0,0,24,,
2021,1,23,MIN,00-0036616,DarrCh00,christian-darrisaw-1,Christian Darrisaw,false,OL,OL,O,Virginia Tech,22,2025,0,0,3,26,,26,58,0,0,0,0,0,0,0,0,0,0,0,1,,
2021,1,24,PIT,00-0036893,HarrNa00,najee-harris-1,Najee Harris,false,RB,RB,O,Alabama,23,2025,0,1,4,30,,29,71,1,1,4,0,0,1112,4373,28,183,1174,6,4,,
2021,1,25,JAX,00-0036973,EtieTr00,travis-etienne-1,Travis Etienne,false,RB,RB,O,Clemson,22,2025,0,0,3,33,,33,66,0,0,0,0,0,897,3798,25,168,1338,7,,,
2021,1,26,CLE,00-0036996,NewsGr00,greg-newsome-ii-1,Greg Newsome II,false,DB,DB,D,Northwestern,21,2025,0,0,3,19,,15,71,0,0,0,0,0,0,0,0,0,0,0,163,4,1.0
2021,1,27,BAL,00-0036550,BateRa00,rashod-bateman-1,Rashod Bateman,false,WR,WR,O,Minnesota,21,2025,0,0,2,20,,20,64,0,0,0,0,0,1,18,0,157,2147,15,,,
2021,1,28,NOR,00-0036926,TurnPa02,payton-turner-1,Payton Turner,false,DE,DL,D,Houston,22,2024,0,0,0,3,,3,31,0,0,0,0,0,0,0,0,0,0,0,30,,5.0
2021,1,29,GNB,00-0036901,StokEr00,eric-stokes-2,Eric Stokes,false,DB,DB,D,Georgia,22,2025,0,0,3,14,,9,61,0,0,0,0,0,0,0,0,0,0,0,133,1,
2021,1,30,BUF,00-0036914,RousGr00,gregory-rousseau-1,Gregory Rousseau,false,DL,DL,D,Miami (FL),21,2025,0,0,4,38,,38,78,0,0,0,0,0,0,0,0,0,0,0,159,1,32.0
2021,1,31,BAL,00-0036940,OwehJa00,jayson-oweh-1,Odafe Oweh,false,DE,DL,D,Penn St.,22,2025,0,0,1,16,,14,79,0,0,0,0,0,0,0,0,0,0,0,118,,30.5
2021,1,32,TAM,00-0036967,TryoJo00,joe-tryon-1,Joe Tryon-Shoyinka,false,OLB,LB,D,Washington,22,2025,0,0,3,23,,22,82,0,0,0,0,0,0,0,0,0,0,0,97,,15.0
2021,2,33,JAX,00-0036974,CampTy01,tyson-campbell-1,Tyson Campbell,false,DB,DB,D,Georgia,21,2025,0,0,4,25,,20,72,0,0,0,0,0,0,0,0,0,0,0,241,7,
2021,2,34,NYJ,00-0036980,MoorEl00,elijah-moore-1,Elijah Moore,false,WR,WR,O,Mississippi,21,2025,0,0,3,15,,7,70,0,0,0,0,0,26,95,2,209,2274,9,4,,
2021,2,35,DEN,00-0036997,WillJa10,javonte-williams-1,Javonte Williams,false,RB,RB,O,North Carolina,21,2025,0,0,2,28,,19,70,0,0,0,0,0,858,3595,22,193,1103,7,1,,
2021,2,36,MIA,00-0036998,HollJe02,jevon-holland-1,Jevon Holland,false,S,DB,D,Oregon,21,2025,0,0,4,25,,21,74,0,0,0,0,0,0,0,0,0,0,0,257,6,5.0
2021,2,37,PHI,00-0037002,DickLa00,landon-dickerson-1,Landon Dickerson,false,OL,OL,O,Alabama,22,2025,0,3,4,36,,36,78,0,0,0,0,0,0,0,0,0,0,0,1,,
2021,2,38,NWE,00-0036981,BarmCh00,christian-barmore-1,Christian Barmore,false,DL,DL,D,Alabama,22,2025,0,0,0,17,,17,65,0,0,0,0,0,0,0,0,0,0,0,95,,15.5
2021,2,39,CHI,00-0036953,JenkTe00,teven-jenkins-1,Teven Jenkins,false,OL,OL,O,Oklahoma St.,23,2025,0,0,3,17,,15,62,0,0,0,0,0,0,0,0,0,0,0,2,,
2021,2,40,ATL,00-0036961,GranRi00,richie-grant-1,Richie Grant,false,DB,DB,D,Central Florida,23,2025,0,0,2,13,,13,68,0,0,0,0,0,0,0,0,0,0,0,178,3,3.0
2021,2,41,DET,00-0036954,OnwuLe00,levi-onwuzurike-1,Levi Onwuzurike,false,DL,DL,D,Washington,23,2024,0,0,1,7,,7,42,0,0,0,0,0,0,0,0,0,0,0,35,,3.5
2021,2,42,MIA,00-0037010,EichLi00,liam-eichenberg-1,Liam Eichenberg,false,OL,OL,O,Notre Dame,23,2024,0,0,4,23,,23,60,0,0,0,0,0,0,0,0,0,0,0,,,
2021,2,43,LVR,00-0036962,MoehTr00,trevon-moehrig-woodard-1,Tre'von Moehrig,false,S,DB,D,TCU,22,2025,0,0,4,25,,20,82,0,0,0,0,0,0,0,0,0,0,0,267,7,6.0
2021,2,44,DAL,00-0036935,JoseKe02,kelvin-joseph-1,Kelvin Joseph,false,DB,DB,D,Kentucky,21,2024,0,0,0,2,,2,33,0,0,0,0,0,0,0,0,0,0,0,34,,
2021,2,45,JAX,00-0036975,LittWa00,walker-little-1,Walker Little,false,T,OL,O,Stanford,22,2025,0,0,1,18,,18,70,0,0,0,0,0,0,0,0,0,0,0,,,
2021,2,46,CIN,00-0036865,CarmJa00,jackson-carman-1,Jackson Carman,false,T,OL,O,Clemson,21,2024,0,0,0,5,,4,30,0,0,0,0,0,0,0,0,0,0,0,,,
2021,2,47,LAC,00-0036617,SamuAs00,asante-samuel-jr-1,Asante Samuel Jr.,false,DB,DB,D,Florida St.,21,2025,0,0,3,15,,14,56,0,0,0,0,0,0,0,0,0,0,0,154,7,
2021,2,48,SFO,00-0036551,BankAa00,aaron-banks-4,Aaron Banks,false,OL,OL,O,Notre Dame,24,2025,0,0,3,26,,20,68,0,0,0,0,0,0,0,0,0,0,0,,,
2021,2,49,ARI,00-0036936,MoorRo02,rondale-moore-1,Rondale Moore,false,WR,WR,O,Purdue,21,2023,0,0,0,12,,12,39,0,0,0,0,0,52,249,1,135,1201,3,1,,
2021,2,50,NYG,00-0036552,OjulAz00,azeez-ojulari-1,Azeez Ojulari,false,OLB,LB,D,Georgia,21,2025,0,0,1,17,,16,49,0,0,0,0,0,0,0,0,0,0,0,61,,22.0
2021,2,51,WAS,00-0036618,CosmSa00,samuel-cosmi-1,Samuel Cosmi,false,OL,OL,O,Texas,22,2025,0,0,2,26,,26,66,0,0,0,0,0,0,0,0,0,0,0,,,
2021,2,52,CLE,00-0036915,OwusJe00,jeremiah-owusu-koramoah-1,Jeremiah Owusu-Koramoah,false,LB,LB,D,Notre Dame,21,2024,0,1,3,22,,22,49,0,0,0,0,0,0,0,0,0,0,0,205,3,8.0
2021,2,53,TEN,00-0036619,RaduDi00,,Dillon Radunz,false,T,OL,O,North Dakota St.,23,2025,0,0,2,14,,11,69,0,0,0,0,0,0,0,0,0,0,0,1,,
2021,2,54,IND,00-0036480,OdeyDa00,dayo-odeyingbo-1,Dayo Odeyingbo,false,DL,DL,D,Vanderbilt,21,2025,0,0,1,15,,12,69,0,0,0,0,0,0,0,0,0,0,0,67,,17.5
2021,2,55,PIT,00-0036894,FreiPa00,pat-freiermuth-1,Pat Freiermuth,false,TE,TE,O,Penn St.,22,2025,0,0,2,22,,22,78,0,0,0,0,0,0,0,0,261,2676,22,2,,
2021,2,56,SEA,00-0036620,EskrDW00,dwayne-eskridge-1,D'Wayne Eskridge,false,WR,WR,O,Western Michigan,24,2025,0,0,0,3,,2,43,0,0,0,0,0,8,74,0,24,228,1,1,,
2021,2,57,LAR,00-0036849,AtweTu00,chatarius-atwell-1,Tutu Atwell,false,WR,WR,O,Louisville,21,2025,0,0,1,14,,14,64,0,1,0,0,0,16,72,1,105,1535,5,,,
2021,2,58,KAN,00-0036621,BoltNi00,nick-bolton-1,Nick Bolton,false,LB,LB,D,Missouri,21,2025,0,0,3,30,,30,74,0,0,0,0,0,0,0,0,0,0,0,362,5,6.0
2021,2,59,CAR,00-0036955,MarsTe00,terrace-marshall-jr-1,Terrace Marshall Jr.,false,WR,WR,O,LSU,21,2024,0,0,1,6,,6,43,0,0,0,0,0,0,0,0,67,808,1,1,,
2021,2,60,NOR,00-0036927,WernPe00,pete-werner-1,Pete Werner,false,LB,LB,D,Ohio St.,22,2025,0,0,3,30,,30,73,0,0,0,0,0,0,0,0,0,0,0,256,1,2.5
