season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2005,1,1,SFO,00-0023436,SmitAl03,alex-smith-3,Alex Smith,false,QB,QB,O,Utah,21,2020,0,3,14,98,,28,174,3250,5193,35650,199,109,580,2604,15,3,-7,0,,,
2005,1,2,MIA,00-0023437,BrowRo05,ronnie-brown-1,Ronnie Brown,false,RB,RB,O,Auburn,23,2014,0,1,6,41,,36,132,4,12,63,2,0,1281,5391,38,246,1966,2,1,,
2005,1,3,CLE,00-0023438,EdwaBr00,braylon-edwards-1,Braylon Edwards,false,WR,WR,O,Michigan,22,2012,0,1,5,41,,27,112,0,1,0,0,0,4,11,0,359,5522,40,,,
2005,1,4,CHI,00-0023439,BensCe00,cedric-benson-1,Cedric Benson,false,RB,RB,O,Texas,22,2012,0,0,6,36,,10,96,0,0,0,0,0,1600,6017,32,120,833,1,1,,
2005,1,5,TAM,00-0023440,WillCa02,carnell-williams-1,Cadillac Williams,false,RB,RB,O,Auburn,23,2011,0,0,4,28,,27,81,0,0,0,0,0,1055,4038,21,148,1002,4,,,
2005,1,6,TEN,00-0023441,JonePa20,adam-jones-1,Adam Jones,false,DB,DB,D,West Virginia,21,2018,1,1,6,50,,13,146,0,0,0,0,0,2,8,0,2,31,0,421,17,3.0
2005,1,7,MIN,00-0023442,WillTr01,troy-williamson-1,Troy Williamson,false,WR,WR,O,South Carolina,22,2009,0,0,1,8,,8,49,0,0,0,0,0,6,58,0,87,1131,4,3,,
2005,1,8,ARI,00-0023443,RollAn20,antrel-rolle-1,Antrel Rolle,false,DB,DB,D,Miami (FL),22,2015,0,3,9,57,,20,155,0,0,0,0,0,1,9,0,1,9,0,709,26,4.0
2005,1,9,WAS,00-0023444,RogeCa20,carlos-rogers-1,Carlos Rogers,false,DB,DB,D,Auburn,24,2014,0,1,7,47,,26,133,0,0,0,0,0,0,0,0,0,0,0,415,17,1.0
2005,1,10,DET,00-0023452,WillMi03,mike-williams-3,Mike Williams,false,WR,WR,O,USC,21,2011,0,0,2,12,,4,56,0,0,0,0,0,1,0,0,127,1526,5,,,
2005,1,11,DAL,00-0023445,WareDe99,demarcus-ware-1,DeMarcus Ware,true,LB,LB,D,Troy,23,2016,4,9,11,100,,88,178,0,0,0,0,0,0,0,0,0,0,0,505,3,138.5
2005,1,12,SDG,00-0023446,MerrSh99,,Shawne Merriman,false,LB,LB,D,Maryland,21,2012,1,3,4,40,,38,75,0,0,0,0,0,0,0,0,0,0,0,196,1,45.5
2005,1,13,NOR,00-0023447,BrowJa55,jammal-brown-1,Jammal Brown,false,T,OL,O,Oklahoma,24,2011,1,2,6,49,,39,85,0,0,0,0,0,0,0,0,0,0,0,,,
2005,1,14,CAR,00-0023448,DaviTh20,thomas-davis-1,Thomas Davis,false,LB,LB,D,Georgia,22,2020,1,3,12,80,,74,199,0,0,0,0,0,0,0,0,0,0,0,859,13,29.0
2005,1,15,KAN,00-0023449,JohnDe25,derrick-johnson-3,Derrick Johnson,false,LB,LB,D,Texas,22,2018,1,4,11,80,,79,188,0,0,0,0,0,0,0,0,0,0,0,955,14,27.5
2005,1,16,HOU,00-0023450,JohnTr20,,Travis Johnson,false,DT,DL,D,Florida St.,23,2010,0,0,3,17,,15,76,0,0,0,0,0,0,0,0,0,0,0,109,1,3.0
2005,1,17,CIN,00-0023451,PollDa20,david-pollack-1,David Pollack,false,LB,LB,D,Georgia,23,2006,0,0,0,3,,3,16,0,0,0,0,0,0,0,0,0,0,0,22,,4.5
2005,1,18,MIN,00-0023453,JameEr20,erasmus-james-1,Erasmus James,false,DE,DL,D,Wisconsin,22,2008,0,0,1,6,,6,28,0,0,0,0,0,0,0,0,0,0,0,31,,5.0
2005,1,19,STL,00-0023454,BarrAl20,alex-barron-1,Alex Barron,false,T,OL,O,Florida St.,22,2010,0,0,5,27,,27,87,0,0,0,0,0,0,0,0,0,0,0,,,
2005,1,20,DAL,00-0023455,SpeaMa21,marcus-spears-1,Marcus Spears,false,DE,DL,D,LSU,22,2013,0,0,6,36,,35,124,0,0,0,0,0,0,0,0,0,0,0,143,,10.0
2005,1,21,JAX,00-0023456,JoneMa00,matt-jones-1,Matt Jones,false,WR,WR,O,Arkansas,22,2008,0,0,1,22,,22,54,2,3,12,0,0,14,36,0,166,2153,15,,,
2005,1,22,BAL,00-0023457,ClayMa01,mark-clayton-1,Mark Clayton,false,WR,WR,O,Oklahoma,23,2011,0,0,5,28,,26,83,2,5,32,1,0,26,118,2,260,3448,14,1,,
2005,1,23,OAK,00-0023458,WashFa20,fabian-washington-1,Fabian Washington,false,DB,DB,D,Nebraska,22,2010,0,0,4,20,,9,81,0,0,0,0,0,0,0,0,0,0,0,204,6,
2005,1,24,GNB,00-0023459,RodgAa00,aaron-rodgers-1,Aaron Rodgers,false,QB,QB,O,California,21,2025,4,10,15,169,,161,264,5696,8743,66274,527,123,762,3634,36,4,-20,0,,,
2005,1,25,WAS,00-0023460,CampJa00,jason-campbell-1,Jason Campbell,false,QB,QB,O,Auburn,23,2014,0,0,5,48,,34,90,1519,2518,16771,87,60,240,1204,6,0,0,0,,,
2005,1,26,SEA,00-0023461,SpenCh21,,Chris Spencer,false,C,OL,O,Mississippi,23,2014,0,0,6,38,,29,137,0,0,0,0,0,0,0,0,0,0,0,,,
2005,1,27,ATL,00-0023462,WhitRo00,roddy-white-1,Roddy White,false,WR,WR,O,Ala-Birmingham,23,2015,1,4,10,88,,88,171,0,0,0,0,0,9,19,0,808,10863,63,2,,
2005,1,28,SDG,00-0023463,CastLu20,,Luis Castillo,false,DE,DL,D,Northwestern,22,2011,0,0,6,33,,33,82,0,0,0,0,0,0,0,0,0,0,0,152,2,19.0
2005,1,29,IND,00-0023464,JackMa22,marlin-jackson-1,Marlin Jackson,false,DB,DB,D,Michigan,22,2009,0,0,2,14,,14,56,0,0,0,0,0,0,0,0,0,0,0,224,4,0.5
2005,1,30,PIT,00-0023465,MillHe00,heath-miller-1,Heath Miller,false,TE,TE,O,Virginia,22,2015,0,2,11,45,,45,168,0,0,0,0,0,2,8,0,592,6569,45,1,,
2005,1,31,PHI,00-0023466,PattMi20,mike-patterson-1,Mike Patterson,false,DT,DL,D,USC,22,2014,0,0,6,48,,44,147,0,0,0,0,0,0,0,0,0,0,0,287,1,16.5
2005,1,32,NWE,00-0023467,MankLo20,,Logan Mankins,false,G,OL,O,Fresno St.,23,2015,1,7,11,102,,94,161,0,0,0,0,0,0,0,0,1,-9,0,,,
2005,2,33,SFO,00-0023468,BaasDa20,david-baas-1,David Baas,false,G,OL,O,Michigan,23,2013,0,0,6,36,,21,122,0,0,0,0,0,0,0,0,0,0,0,,,
2005,2,34,CLE,00-0023469,PoolBr20,brodney-pool-1,Brodney Pool,false,DB,DB,D,Oklahoma,21,2011,0,0,4,27,,21,100,0,0,0,0,0,0,0,0,0,0,0,294,13,5.5
2005,2,35,PHI,00-0023470,BrowRe01,reggie-brown-2,Reggie Brown,false,WR,WR,O,Georgia,24,2009,0,0,3,20,,20,72,0,0,0,0,0,11,68,1,177,2574,17,1,,
2005,2,36,TAM,00-0023471,RuudBa20,barrett-ruud-1,Barrett Ruud,false,LB,LB,D,Nebraska,22,2012,0,0,5,41,,36,116,0,0,0,0,0,0,0,0,0,0,0,479,7,6.0
2005,2,37,DET,00-0023472,CodySh20,shaun-cody-1,Shaun Cody,false,DT,DL,D,USC,22,2012,0,0,4,28,,5,112,0,0,0,0,0,0,0,0,0,0,0,122,1,3.0
2005,2,38,OAK,00-0023473,RoutSt20,stanford-routt-1,Stanford Routt,false,DB,DB,D,Houston,22,2012,0,0,3,22,,19,119,0,0,0,0,0,0,0,0,0,0,0,232,12,2.0
2005,2,39,CHI,00-0023474,BradMa00,mark-bradley-1,Mark Bradley,false,WR,WR,O,Oklahoma,23,2009,0,0,0,10,,5,57,2,2,63,1,0,2,20,0,92,1283,9,2,,
2005,2,40,NOR,00-0023475,BullJo20,josh-bullocks-1,Josh Bullocks,false,DB,DB,D,Nebraska,22,2010,0,0,3,21,,19,90,0,0,0,0,0,0,0,0,0,0,0,235,6,1.0
2005,2,41,TEN,00-0023476,RoosMi20,,Michael Roos,false,T,OL,O,Eastern Washington,22,2014,1,1,9,63,,63,148,0,0,0,0,0,0,0,0,1,-7,0,,,
2005,2,42,DAL,00-0023477,BurnKe20,kevin-burnett-1,Kevin Burnett,false,LB,LB,D,Tennessee,22,2013,0,0,4,40,,6,136,0,0,0,0,0,0,0,0,0,0,0,495,5,20.0
2005,2,43,NYG,00-0023478,WebsCo20,corey-webster-1,Corey Webster,false,DB,DB,D,LSU,23,2013,0,0,6,33,,33,121,0,0,0,0,0,0,0,0,0,0,0,333,20,2.0
2005,2,44,ARI,00-0023479,ArriJ.00,jj-arrington-1,J.J. Arrington,false,RB,RB,O,California,22,2008,0,0,0,12,,12,58,0,1,0,0,0,183,654,3,91,693,2,3,,
2005,2,45,SEA,00-0023480,TatuLo99,lofa-tatupu-1,Lofa Tatupu,false,LB,LB,D,USC,22,2010,1,3,5,49,,49,84,0,0,0,0,0,0,0,0,0,0,0,410,10,8.5
2005,2,46,MIA,00-0023481,RothMa20,,Matt Roth,false,DE,DL,D,Iowa,22,2011,0,0,5,27,,14,96,0,0,0,0,0,0,0,0,0,0,0,216,,23.5
2005,2,47,NYJ,00-0023482,nugenmik01,mike-nugent-1,Mike Nugent,false,K,K,S,Ohio St.,23,2020,0,0,0,22,,8,172,0,0,0,0,0,0,0,0,0,0,0,14,,
2005,2,48,CIN,00-0023483,ThurOd20,odell-thurman-1,Odell Thurman,false,LB,LB,D,Georgia,22,2005,0,0,1,7,,7,16,0,0,0,0,0,0,0,0,0,0,0,68,5,1.5
2005,2,49,MIN,00-0023484,JohnMa20,,Marcus Johnson,false,G,OL,O,Mississippi,21,2009,0,0,1,8,,8,53,0,0,0,0,0,0,0,0,0,0,0,,,
2005,2,50,STL,00-0023485,BartRo20,,Ron Bartell,false,DB,DB,D,Howard,23,2012,0,0,4,25,,23,96,0,0,0,0,0,0,0,0,0,0,0,321,8,2.0
