season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2002,2,44,NOR,00-0021172,BentLe00,lecharles-bentley-1,LeCharles Bentley,false,G,OL,O,Ohio St.,22,2005,0,2,4,29,,29,57,0,0,0,0,0,0,0,0,0,0,0,,,
2002,2,45,TEN,00-0021173,WillTa20,tank-williams-1,Tank Williams,false,DB,DB,D,Stanford,22,2007,0,0,4,20,,19,70,0,0,0,0,0,0,0,0,0,0,0,212,5,3.5
2002,2,46,NYG,00-0021174,CartTi00,tim-carter-1,Tim Carter,false,WR,WR,O,Auburn,22,2009,0,0,0,10,,9,71,0,0,0,0,0,11,97,0,81,1090,4,1,,
2002,2,47,CLE,00-0021175,DaviAn01,andre-davis-1,Andre' Davis,false,WR,WR,O,Virginia Tech,23,2009,0,0,1,25,,12,104,0,0,0,0,0,9,32,0,156,2470,17,27,,
2002,2,48,SDG,00-0021176,CaldRe00,reche-caldwell-1,Reche Caldwell,false,WR,WR,O,Florida,23,2007,0,0,1,20,,11,71,1,1,20,0,0,14,108,0,152,1851,11,3,,
2002,2,49,ARI,00-0021177,FishLe20,levar-fisher-1,Levar Fisher,false,LB,LB,D,North Carolina St.,23,2003,0,0,1,6,,6,23,0,0,0,0,0,0,0,0,0,0,0,71,,1.0
2002,2,50,HOU,00-0021178,PittCh20,,Chester Pitts,false,T,OL,O,San Diego St.,23,2010,0,0,7,43,,42,121,0,0,0,0,0,0,0,0,0,0,0,1,,
2002,2,51,DEN,00-0021179,PortCl00,clinton-portis-1,Clinton Portis,false,RB,RB,O,Miami (FL),21,2010,0,2,7,72,,30,113,3,6,47,3,0,2230,9923,75,247,2018,5,,,
2002,2,52,BAL,00-0021180,WeavAn20,anthony-weaver-1,Anthony Weaver,false,DE,DL,D,Notre Dame,22,2008,0,0,6,41,,28,103,0,0,0,0,0,0,0,0,0,0,0,208,3,15.5
2002,2,53,OAK,00-0021181,WalkLa20,,Langston Walker,false,T,OL,O,California,23,2010,0,0,4,31,,19,120,0,0,0,0,0,0,0,0,0,0,0,,,
2002,2,54,SEA,00-0021182,MorrMa00,maurice-morris-1,Maurice Morris,false,RB,RB,O,Oregon,22,2011,0,0,1,27,,18,145,0,0,0,0,0,867,3648,13,151,1163,5,20,,
2002,2,55,OAK,00-0021183,JollDo00,doug-jolley-1,Doug Jolley,false,TE,TE,O,BYU,23,2006,0,0,2,11,,9,74,0,0,0,0,0,0,0,0,120,1303,6,,,
2002,2,56,WAS,00-0021184,BettLa00,ladell-betts-1,Ladell Betts,false,RB,RB,O,Iowa,23,2010,0,0,1,31,,30,111,0,0,0,0,0,821,3326,15,188,1646,3,9,,
2002,2,57,NYJ,00-0021187,McGrJo21,jon-mcgraw-1,Jon McGraw,false,DB,DB,D,Kansas St.,23,2011,0,0,2,18,,4,122,0,0,0,0,0,2,8,0,0,0,0,283,10,2.0
2002,2,58,PHI,00-0021185,LewiMi99,michael-lewis-1,Michael Lewis,false,DB,DB,D,Colorado,22,2010,0,1,6,43,,27,128,0,0,0,0,0,0,0,0,0,0,0,490,12,11.5
2002,2,59,PHI,00-0021186,BrowSh20,sheldon-brown-1,Sheldon Brown,false,DB,DB,D,South Carolina,23,2012,0,0,9,55,,39,175,0,0,0,0,0,0,0,0,0,0,0,497,26,8.0
2002,2,60,SEA,00-0021188,PaleAn20,,Anton Palepoi,false,DE,DL,D,UNLV,24,2005,0,0,0,4,,2,35,0,0,0,0,0,0,0,0,0,0,0,32,,4.0
2002,2,61,BUF,00-0021189,DennRy20,ryan-denney-1,Ryan Denney,false,DE,DL,D,BYU,25,2010,0,0,2,23,,23,113,0,0,0,0,0,0,0,0,2,44,2,191,,23.5
2002,2,62,PIT,00-0021190,RandAn00,antwaan-randle-el-1,Antwaan Randle El,false,WR,WR,O,Indiana,23,2010,0,0,4,43,,28,143,22,27,323,6,0,79,438,0,370,4467,15,4,,
2002,2,63,DAL,00-0021191,BryaAn00,antonio-bryant-1,Antonio Bryant,false,WR,WR,O,Pittsburgh,21,2009,0,0,6,38,,8,106,0,0,0,0,0,11,65,0,372,5685,30,,,
2002,2,64,STL,00-0021083,FishTr20,travis-fisher-1,Travis Fisher,false,DB,DB,D,Central Florida,22,2009,0,0,6,25,,19,90,0,0,0,0,0,0,0,0,0,0,0,301,9,
2002,2,65,NWE,00-0021192,BranDe00,deion-branch-1,Deion Branch,false,WR,WR,O,Louisville,23,2012,0,0,7,52,,39,140,0,0,0,0,0,8,33,0,518,6644,39,,,
2002,3,66,HOU,00-0021193,WearFr21,,Fred Weary,false,G,OL,O,Tennessee,24,2007,0,0,3,18,,18,63,0,0,0,0,0,0,0,0,0,0,0,,,
2002,3,67,CIN,00-0021084,SchoMa00,matt-schobel-1,Matt Schobel,false,TE,TE,O,TCU,23,2008,0,0,1,11,,8,99,0,0,0,0,0,0,0,0,117,1270,12,4,,
2002,3,68,DET,00-0021194,GoodAn20,andre-goodman-1,Andre' Goodman,false,DB,DB,D,South Carolina,24,2011,0,0,5,34,,7,127,0,0,0,0,0,0,0,0,0,0,0,288,19,1.0
2002,3,69,SFO,00-0021195,RashSa20,,Saleem Rasheed,false,LB,LB,D,Alabama,21,2005,0,0,0,5,,5,45,0,0,0,0,0,0,0,0,0,0,0,41,,1.0
2002,3,70,MIN,00-0021196,OffoWi20,willie-offord-1,Willie Offord,false,DB,DB,D,South Carolina,23,2005,0,0,0,5,,5,47,0,0,0,0,0,0,0,0,0,0,0,59,2,
2002,3,71,SDG,00-0021197,LebeBe20,ben-leber-1,Ben Leber,false,LB,LB,D,Kansas St.,23,2011,0,0,8,46,,17,143,0,0,0,0,0,0,0,0,0,0,0,398,5,24.0
2002,3,72,CHI,00-0021198,WillRo26,,Roosevelt Williams,false,DB,DB,D,Tuskegee,23,2003,0,0,0,4,,2,20,0,0,0,0,0,0,0,0,0,0,0,27,,
2002,3,73,CAR,00-0021085,WithWi20,,Will Witherspoon,false,LB,LB,D,Georgia,22,2013,0,0,8,59,,26,189,0,0,0,0,0,0,0,0,0,0,0,755,14,26.0
2002,3,74,IND,00-0021199,JeffJo20,,Joe Jefferson,false,DB,DB,D,Western Kentucky,22,2005,0,0,0,3,,3,27,0,0,0,0,0,0,0,0,0,0,0,40,1,
2002,3,75,DAL,00-0021200,RossDe20,derek-ross-1,Derek Ross,false,DB,DB,D,Ohio St.,22,2004,0,0,1,6,,6,33,0,0,0,0,0,0,0,0,0,0,0,75,6,
2002,3,76,CLE,00-0021201,FowlMe20,,Melvin Fowler,false,C,OL,O,Maryland,23,2008,0,0,4,25,,6,87,0,0,0,0,0,0,0,0,0,0,0,,,
2002,3,77,TEN,00-0021202,CalmRo20,rocky-calmus-1,Rocky Calmus,false,LB,LB,D,Oklahoma,23,2004,0,0,1,8,,8,27,0,0,0,0,0,0,0,0,0,0,0,68,2,1.0
2002,3,78,NYG,00-0021203,HatcJe20,,Jeff Hatch,false,T,OL,O,Pennsylvania,22,2003,0,0,0,2,,2,4,0,0,0,0,0,0,0,0,0,0,0,,,
2002,3,79,WAS,00-0021204,BaumRa20,rashad-bauman-1,Rashad Bauman,false,DB,DB,D,Oregon,23,2005,0,0,0,3,,2,43,0,0,0,0,0,0,0,0,0,0,0,50,2,
2002,3,80,ATL,00-0021205,OverWi20,will-overstreet-1,Will Overstreet,false,LB,LB,D,Tennessee,22,2003,0,0,0,1,,1,6,0,0,0,0,0,0,0,0,0,0,0,7,,
2002,3,81,ARI,00-0021206,McCoJo01,josh-mccown-1,Josh McCown,false,QB,QB,O,Sam Houston St.,23,2019,0,0,5,40,,13,102,1584,2633,17731,98,82,248,1106,13,3,10,0,,,
2002,3,82,NOR,00-0021207,AlleJa21,,James Allen,false,LB,LB,D,Oregon St.,22,2005,0,0,1,9,,9,48,0,0,0,0,0,0,0,0,0,0,0,74,1,
2002,3,83,HOU,00-0021208,HillCh20,,Charles Hill,false,DT,DL,D,Maryland,21,2002,0,0,0,1,,1,16,0,0,0,0,0,0,0,0,0,0,0,1,,
2002,3,84,STL,00-0021209,GordLa00,,Lamar Gordon,false,RB,RB,O,North Dakota St.,22,2006,0,0,0,9,,6,41,0,0,0,0,0,226,774,3,62,490,2,1,,
2002,3,85,SEA,00-0021210,RichKr20,kris-richard-1,Kris Richard,false,DB,DB,D,USC,23,2005,0,0,0,2,,2,39,0,0,0,0,0,0,0,0,0,0,0,47,,1.0
2002,3,86,TAM,,,marquise-walker-1,Marquis Walker,false,WR,WR,O,Michigan,,,0,0,0,,,,,,,,,,,,,,,,,,
2002,3,87,WAS,00-0021212,RussCl00,cliff-russell-1,Cliff Russell,false,WR,WR,O,Utah,23,2008,0,0,0,0,,0,23,0,0,0,0,0,3,15,0,5,45,0,2,,
2002,3,88,NYJ,00-0021213,BakeCh00,chris-baker-2,Chris Baker,false,TE,TE,O,Michigan St.,22,2010,0,0,5,13,,12,131,0,0,0,0,0,0,0,0,168,1763,15,2,,
2002,3,89,JAX,00-0021214,AyodAk20,akin-ayodele-1,Akin Ayodele,false,LB,LB,D,Purdue,22,2010,0,0,8,48,,25,143,0,0,0,0,0,0,0,0,0,0,0,558,7,9.5
2002,3,90,MIA,00-0021215,McKiSe20,,Seth McKinney,false,C,OL,O,Texas A&M,23,2009,0,0,3,21,,15,93,0,0,0,0,0,0,0,0,0,0,0,,,
2002,3,91,PHI,00-0021216,WestBr00,,Brian Westbrook,false,RB,RB,O,Villanova,23,2010,1,2,7,69,,68,121,1,2,25,1,0,1385,6335,41,442,3940,30,9,,
2002,3,92,GNB,00-0021217,AndeMa22,marques-anderson-1,Marques Anderson,false,DB,DB,D,UCLA,23,2005,0,0,2,14,,11,54,0,0,0,0,0,0,0,0,0,0,0,155,6,
2002,3,93,CHI,00-0021218,MetcTe20,terrence-metcalf-1,Terrence Metcalf,false,G,OL,O,Mississippi,24,2008,0,0,1,11,,11,84,0,0,0,0,0,0,0,0,0,0,0,,,
2002,3,94,PIT,00-0021219,HopeCh21,chris-hope-1,Chris Hope,false,DB,DB,D,Florida St.,21,2012,0,1,7,46,,15,163,0,0,0,0,0,0,0,0,1,81,1,563,20,4.0
2002,3,95,STL,,,eric-crouch-1,Eric Crouch,false,WR,WR,O,Nebraska,,,0,0,0,,,,,,,,,,,,,,,,,,
2002,3,96,DEN,00-0021221,DaviDo23,,Dorsett Davis,false,DE,DL,D,Mississippi St.,23,2003,0,0,0,1,,1,14,0,0,0,0,0,0,0,0,0,0,0,11,,
2002,3,97,BUF,00-0021222,WireCo20,coy-wire-1,Coy Wire,false,DB,DB,D,Stanford,23,2010,0,0,1,22,,11,127,0,0,0,0,0,0,0,0,0,0,0,186,,5.0
2002,3,98,ARI,00-0021086,JohnDe22,,Dennis Johnson,false,DE,DL,D,Kentucky,22,2004,0,0,1,5,,5,29,0,0,0,0,0,0,0,0,0,0,0,42,,3.0
2002,4,99,HOU,00-0021223,WellJo00,jonathan-wells-1,Jonathan Wells,false,RB,RB,O,Ohio St.,23,2005,0,0,1,11,,11,60,0,0,0,0,0,374,1167,10,44,323,2,18,,
2002,4,100,CAR,00-0021224,WeslDa20,,Dante Wesley,false,DB,DB,D,Ark-Pine Bluff,23,2010,0,0,0,10,,9,107,0,0,0,0,0,0,0,0,0,0,0,95,,2.0
2002,4,101,CLE,00-0021225,BentKe20,kevin-bentley-1,Kevin Bentley,false,LB,LB,D,Northwestern,22,2011,0,0,2,23,,11,136,0,0,0,0,0,0,0,0,0,0,0,280,2,1.0
2002,4,102,SFO,00-0021226,chandjef01,jeff-chandler-1,Jeff Chandler,false,K,K,S,Florida,23,2004,0,0,0,1,,1,13,0,0,0,0,0,0,0,0,0,0,0,1,,
2002,4,103,SDG,00-0021227,PeelJu00,justin-peelle-1,Justin Peelle,false,TE,TE,O,Oregon,23,2011,0,0,4,8,,2,151,0,0,0,0,0,0,0,0,123,1003,12,22,,
2002,4,104,CHI,00-0021228,BrowAl20,alex-brown-1,Alex Brown,false,DE,DL,D,Florida,23,2010,0,0,8,59,,54,143,0,0,0,0,0,0,0,0,0,0,0,346,5,45.5
2002,4,105,MIN,00-0021229,WillBr22,brian-williams-1,Brian Williams,false,DB,DB,D,North Carolina St.,23,2011,0,0,7,34,,15,132,0,0,0,0,0,0,0,0,0,0,0,416,19,5.0
2002,4,106,IND,00-0021230,ThorDa20,david-thornton-1,David Thornton,false,LB,LB,D,North Carolina,23,2009,0,0,7,42,,19,121,0,0,0,0,0,0,0,0,0,0,0,566,5,5.0
2002,4,107,KAN,00-0021087,EasyOm00,omar-easy-1,Omar Easy,false,FB,RB,O,Penn St.,24,2005,0,0,0,0,,0,53,0,0,0,0,0,4,1,0,6,42,1,24,,
2002,4,108,JAX,00-0021231,GarrDa00,david-garrard-1,David Garrard,false,QB,QB,O,East Carolina,24,2010,0,1,5,62,,62,86,1406,2281,16003,89,54,380,1746,17,1,-6,0,,,
2002,4,109,CIN,00-0021232,DorsTr20,travis-dorsch-1,Travis Dorsch,false,P,P,S,Purdue,22,2002,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2002,4,110,TEN,00-0021233,EchoMi20,mike-echols-1,Mike Echols,false,DB,DB,D,Wisconsin,23,2003,0,0,0,0,,0,9,0,0,0,0,0,0,0,0,0,0,0,24,,
2002,4,111,CLE,00-0021234,TaylBe20,ben-taylor-1,Ben Taylor,false,LB,LB,D,Virginia Tech,24,2006,0,0,2,14,,13,49,0,0,0,0,0,0,0,0,0,0,0,157,1,
2002,4,112,BAL,00-0021235,ZastDa20,dave-zastudil-1,Dave Zastudil,false,P,P,S,Ohio,23,2014,0,0,0,18,,5,162,0,1,0,0,0,4,-15,0,0,0,0,7,,
2002,4,113,ARI,,,,Nate Dwyer,false,DT,DL,D,Kansas,,,0,0,0,,,,,,,,,,,,,,,,,,
2002,4,114,MIA,00-0021236,McMiRa01,randy-mcmichael-1,Randy McMichael,false,TE,TE,O,Georgia,23,2012,0,0,10,33,,25,164,0,0,0,0,0,1,8,0,426,4539,24,8,,
2002,4,115,TEN,00-0021237,BeckTo20,,Tony Beckham,false,DB,DB,D,Wisconsin–Stout,23,2007,0,0,0,5,,5,56,0,0,0,0,0,0,0,0,0,0,0,51,1,
2002,4,116,ATL,00-0021089,BiblMa20,,Martin Bibla,false,G,OL,O,Miami (FL),22,2004,0,0,0,3,,3,31,0,0,0,0,0,0,0,0,0,0,0,,,
2002,4,117,NWE,00-0021238,DaveRo01,rohan-davey-1,Rohan Davey,false,QB,QB,O,LSU,24,2004,0,0,0,0,,0,7,8,19,88,0,0,6,-5,0,0,0,0,,,
2002,4,118,JAX,00-0021090,LuzaCh00,chris-luzar-1,Chris Luzar,false,TE,TE,O,Virginia,23,2003,0,0,0,0,,0,23,0,0,0,0,0,0,0,0,4,35,0,,,
2002,4,119,TAM,00-0021386,StepTr01,travis-stephens-1,Travis Stephens,false,RB,RB,O,Tennessee,24,2002,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,6,0,,,
2002,4,120,SEA,00-0021239,BierTe20,terreal-bierria-1,Terreal Bierria,false,DB,DB,D,Georgia,21,2004,0,0,1,6,,6,29,0,0,0,0,0,0,0,0,0,0,0,63,1,
2002,4,121,NYJ,00-0021240,HarpAl20,alan-harper-1,Alan Harper,false,DT,DL,D,Fresno St.,23,2004,0,0,0,1,,1,11,0,0,0,0,0,0,0,0,0,0,0,3,,
2002,4,122,CLE,00-0021241,SandDa00,darnell-sanders-1,Darnell Sanders,false,TE,TE,O,Ohio St.,23,2004,0,0,1,1,,1,28,0,0,0,0,0,0,0,0,18,118,2,,,
2002,4,123,BAL,00-0021242,JohnRo03,ron-johnson-1,Ron Johnson,false,WR,WR,O,Minnesota,22,2003,0,0,0,1,,1,22,0,0,0,0,0,0,0,0,11,126,1,4,,
2002,4,124,PHI,00-0021091,PeteSc20,,Scott Peters,false,C,OL,O,Arizona St.,23,2003,0,0,0,1,,,7,0,0,0,0,0,0,0,0,0,0,0,,,
2002,4,125,NOR,00-0021243,CravKe20,keyuo-craver-1,Keyuo Craver,false,DB,DB,D,Nebraska,22,2003,0,0,0,2,,2,22,0,0,0,0,0,0,0,0,0,0,0,23,,
2002,4,126,NWE,00-0021244,GreeJa21,,Jarvis Green,false,DE,DL,D,LSU,23,2009,0,0,2,28,,28,121,0,0,0,0,0,0,0,0,0,0,0,153,,28.0
2002,4,127,SFO,,,kevin-curtis-1,Kevin Curtis,false,DB,DB,D,Texas Tech,,,0,0,0,,,,,,,,,,,,,,,,,,
2002,4,128,PIT,00-0021246,FootLa20,larry-foote-1,Larry Foote,false,LB,LB,D,Michigan,22,2014,0,0,8,62,,51,187,0,0,0,0,0,0,0,0,0,0,0,552,4,25.0
2002,4,129,DAL,00-0021387,MartJa01,jamar-martin-1,Jamar Martin,false,FB,RB,O,Ohio St.,22,2006,0,0,0,0,,0,25,0,0,0,0,0,4,7,0,6,24,0,1,,
2002,4,130,STL,,,,Travis Scott,false,G,OL,O,Arizona St.,,,0,0,0,,,,,,,,,,,,,,,,,,
2002,4,131,DEN,00-0021248,BranSa20,sam-brandon-1,Sam Brandon,false,DB,DB,D,UNLV,23,2006,0,0,0,9,,9,63,0,0,0,0,0,0,0,0,0,0,0,96,1,
2002,4,132,MIN,,,,Edward Ta'amu,false,G,OL,O,Utah,,,0,0,0,,,,,,,,,,,,,,,,,,
2002,4,133,TEN,00-0021250,BoimRo20,,Rocky Boiman,false,LB,LB,D,Notre Dame,22,2009,0,0,2,14,,7,103,0,0,0,0,0,0,0,0,0,0,0,175,5,1.5
2002,4,134,DET,,,,John Taylor,false,LB,LB,D,Montana St.,,,0,0,0,,,,,,,,,,,,,,,,,,
2002,4,135,GNB,00-0021252,DaveNa00,najeh-davenport-1,Najeh Davenport,false,RB,RB,O,Miami (FL),23,2008,0,0,0,18,,9,73,0,0,0,0,0,394,1819,13,54,538,3,22,,
2002,5,136,HOU,00-0021253,BaxtJa00,jarrod-baxter-1,Jarrod Baxter,false,FB,RB,O,New Mexico,23,2005,0,0,1,0,,0,32,0,0,0,0,0,9,15,0,7,40,1,3,,
2002,5,137,CAR,00-0021254,FasaRa00,randy-fasani-1,Randy Fasani,false,QB,QB,O,Stanford,23,2002,0,0,0,1,,1,4,15,44,171,0,4,18,95,0,0,0,0,,,
2002,5,138,DET,00-0021255,OwenJo00,john-owens-1,John Owens,false,TE,TE,O,Notre Dame,22,2009,0,0,1,0,,0,76,0,0,0,0,0,0,0,0,22,178,1,8,,
